"status","AuctionType:","Case#:","FinalJudgmentAmount:","ParcelID:","ParcelLink","PropertyAddress:","address2","PlaintiffMaxBid:","AssessedValue:"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-033926-CA-01","$249,751.15","30-4030-071-0010","http://www.miamidade.gov/propertysearch/#/?folio=3040300710010","6601 SW 116 CT 101","MIAMI, FL- 33173","Hidden","$70,730.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-035783-CA-01","$45,906.75","30-2205-018-0690","http://www.miamidade.gov/propertysearch/#/?folio=3022050180690","1140 NE 191 ST 24","MIAMI, FL- 33179","Hidden","$29,977.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-036443-CA-01","$337,607.40","04-3117-027-0020","http://www.miamidade.gov/propertysearch/#/?folio=0431170270020","505 E 16 ST","HIALEAH, FL- 33010","Hidden","$109,482.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-036586-CA-01","$341,385.94","30-5032-012-0320","http://www.miamidade.gov/propertysearch/#/?folio=3050320120320","10440 SW 178 ST","MIAMI, FL- 33157","Hidden","$61,129.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-038359-CA-01","$191,601.86","30-4923-020-0110","http://www.miamidade.gov/propertysearch/#/?folio=3049230200110","12860 SW 43 DR 148","MIAMI, FL- 33175","Hidden","$68,892.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-041314-CA-01","$189,082.18","10-7910-006-0230","http://www.miamidade.gov/propertysearch/#/?folio=1079100060230","2343 NE 42 CIR","HOMESTEAD, FL- 33033","Hidden","$121,000.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-041511-CA-01","$24,488.35","31-2202-034-2900","http://www.miamidade.gov/propertysearch/#/?folio=3122020342900","19201 COLLINS AVE 428","SUNNY ISLES BEACH, FL- 33160","Hidden","$67,720.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2018-042792-CA-01","$131,451.51","34-1136-023-0080","http://www.miamidade.gov/propertysearch/#/?folio=3411360230080","160 NE 203 TER 8","MIAMI GARDENS, FL- 33179","Hidden","$53,000.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2019-001965-CA-01","$217,148.14","13-2227-008-0390","http://www.miamidade.gov/propertysearch/#/?folio=1322270080390","9381 E BAY HARBOR DR 504S","BAY HARBOR ISLANDS, FL- 33154","Hidden","$143,994.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2019-002938-CA-01","$489,752.98","30-2001-003-5040","http://www.miamidade.gov/propertysearch/#/?folio=3020010035040","5930 NW 201 ST","HIALEAH , FL- 33015","Hidden","$138,584.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2019-006330-CA-01","$202,438.87","08-2122-022-0350","http://www.miamidade.gov/propertysearch/#/?folio=0821220220350","13901 NW 22 PL","OPA-LOCKA, FL- 33054","Hidden","$54,181.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2019-006766-CA-01","$451,290.37","01-4138-163-3170","http://www.miamidade.gov/propertysearch/#/?folio=0141381633170","55 SW 9 ST 3510","MIAMI, FL- 33130","Hidden","$325,800.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2019-007833-CA-01","$46,142.43","04-3001-029-0070","http://www.miamidade.gov/propertysearch/#/?folio=0430010290070","4000 W 11 LN 7","HIALEAH, FL- 33012","Hidden","$78,872.00"
"10/23/2019 09:00 AM ET","FORECLOSURE"," 2019-013726-CA-01","$270,822.29","30-6913-013-0420","http://www.miamidade.gov/propertysearch/#/?folio=3069130130420","11750 SW 223 ST","MIAMI, FL- 33170","Hidden","$202,548.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2009-081656-CA-01","$580,010.55","30-5921-001-1230","http://www.miamidade.gov/propertysearch/#/?folio=3059210011230","14830 SW 149 ST","MIAMI, FL- 33196","Hidden","$227,352.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2012-018340-CA-01","$546,265.88","01-4137-061-1850","http://www.miamidade.gov/propertysearch/#/?folio=0141370611850","350 S MIAMI AVE 2806","MIAMI, FL- 33130","Hidden","$287,854.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2014-007003-CA-01","$551,306.67","30-4916-006-0820","http://www.miamidade.gov/propertysearch/#/?folio=3049160060820","3214 SW 156 CT","MIAMI, FL- 33185","Hidden","$213,885.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2014-007298-CA-01","$486,317.08","23-3209-052-1980","http://www.miamidade.gov/propertysearch/#/?folio=2332090521980","7900 HARBOR ISLAND DR 919","NORTH BAY VILLAGE, FL- 33141","Hidden","$290,504.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2015-012106-CA-01","$246,955.10","30-6018-010-0350","http://www.miamidade.gov/propertysearch/#/?folio=3060180100350","22330 SW 115 AVE","MIAMI, FL- 33170","Hidden","$88,974.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2015-017490-CA-01","$296,029.00","30-2134-012-1090","http://www.miamidade.gov/propertysearch/#/?folio=3021340121090","2328 NW 105 ST","MIAMI, FL- 33147","Hidden","$128,197.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2015-027801-CA-01","$559,424.13","30-4016-009-0150","http://www.miamidade.gov/propertysearch/#/?folio=3040160090150","9330 SW 34 ST","MIAMI, FL- 33165","Hidden","$449,941.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2016-003568-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2016-008453-CA-01","$506,114.88","35-3007-005-0330","http://www.miamidade.gov/propertysearch/#/?folio=3530070050330","11061 NW 84 ST","DORAL, FL- 33178","Hidden","$318,942.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2016-017881-CA-01","$957,527.72","30-4013-018-0940","http://www.miamidade.gov/propertysearch/#/?folio=3040130180940","5795 SW 35 ST","MIAMI, FL- 33155","Hidden","$455,617.00"
"Canceled per County","FORECLOSURE"," 2017-010945-CA-01","$122,045.10","30-4927-047-0340","http://www.miamidade.gov/propertysearch/#/?folio=3049270470340","14340 SW 57 LN 3-207","MIAMI, FL- 33183","Hidden","$85,611.00"
"Canceled per Bankruptcy","FORECLOSURE"," 2017-023513-CA-01","$116,508.15","30-4926-001-0390","http://www.miamidade.gov/propertysearch/#/?folio=3049260010390","6920 SW 132 PL","MIAMI, FL- 33183","Hidden","$260,701.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2016-027989-CA-01","$127,212.91","30-5934-013-0470","http://www.miamidade.gov/propertysearch/#/?folio=3059340130470","17027 SW 143 PL","MIAMI, FL- 33177","Hidden","$212,406.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2016-030588-CA-01","$326,219.16","01-3126-023-0130","http://www.miamidade.gov/propertysearch/#/?folio=0131260230130","1524 NW 24 ST","MIAMI, FL- 33142","Hidden","$141,538.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-000507-CA-01","$28,870.26","30-4022-030-0330","http://www.miamidade.gov/propertysearch/#/?folio=3040220300330","5575 SW 77 CT 201B","MIAMI, FL- 33155","Hidden","$114,079.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-001155-CA-01","$147,935.36","30-2004-004-0200","http://www.miamidade.gov/propertysearch/#/?folio=3020040040200","19110 NW 88 CT","MIAMI, FL- 33018","Hidden","$208,244.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-002571-CA-01","$24,005.75","30-4933-031-0340","http://www.miamidade.gov/propertysearch/#/?folio=3049330310340","15470 SW 82 LN 325","MIAMI, FL- 33193","Hidden","$52,505.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-012693-CA-01","$311,537.43","07-2207-031-0610","http://www.miamidade.gov/propertysearch/#/?folio=0722070310610","575 NE 179 DR","NORTH MIAMI BEACH, FL- 33162","Hidden","$142,058.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-013071-CC-05","$6,158.96","30-4921-023-0040","http://www.miamidade.gov/propertysearch/#/?folio=3049210230040","15075 SW 49 LN H-108","MIAMI, FL- 33185","Hidden","$79,678.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-014705-CA-01","$601,620.50","36-6004-005-0600","http://www.miamidade.gov/propertysearch/#/?folio=3660040050600","9426 CARIBBEAN BLVD","CUTLER BAY, FL- 33189","Hidden","$144,357.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-015912-CA-01","$170,912.13","30-2218-005-0871","http://www.miamidade.gov/propertysearch/#/?folio=3022180050871","458 NE 165 ST","MIAMI, FL- 33162","Hidden","$75,653.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-017850-CA-01","$336,704.90","01-4138-119-0290","http://www.miamidade.gov/propertysearch/#/?folio=0141381190290","900 SW 8 ST 1403","MIAMI, FL- 33130","Hidden","$201,283.00"
"Canceled per County","FORECLOSURE"," 2017-010945-CA-01","$122,045.10","30-4927-047-0340","http://www.miamidade.gov/propertysearch/#/?folio=3049270470340","14340 SW 57 LN 3-207","MIAMI, FL- 33183","Hidden","$85,611.00"
"Canceled per Bankruptcy","FORECLOSURE"," 2017-023513-CA-01","$116,508.15","30-4926-001-0390","http://www.miamidade.gov/propertysearch/#/?folio=3049260010390","6920 SW 132 PL","MIAMI, FL- 33183","Hidden","$260,701.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-018849-CA-01","$302,242.46","23-3209-042-0110","http://www.miamidade.gov/propertysearch/#/?folio=2332090420110","1455 N TREASURE DR 3B","NORTH BAY VILLAGE, FL- 33141","Hidden","$118,000.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-026896-CA-01","$209,219.39","30-5903-030-0730","http://www.miamidade.gov/propertysearch/#/?folio=3059030300730","9793 SW 138 AVE GD1L","MIAMI, FL- 33186","Hidden","$70,252.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-029415-CA-01","$89,023.95","30-4916-006-1040","http://www.miamidade.gov/propertysearch/#/?folio=3049160061040","15514 SW 32 TER","MIAMI, FL- 33185","Hidden","$212,538.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2017-029986-CA-01","$450,312.07","35-3019-006-0520","http://www.miamidade.gov/propertysearch/#/?folio=3530190060520","11252 NW 42 TER","DORAL, FL- 33178","Hidden","$247,000.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-011865-CA-01","$438,136.73","01-3219-047-0810","http://www.miamidade.gov/propertysearch/#/?folio=0132190470810","601 NE 36 ST 904","MIAMI, FL- 33137","Hidden","$315,324.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-016186-CA-01","$129,912.46","06-2229-093-0490","http://www.miamidade.gov/propertysearch/#/?folio=0622290930490","2350 NE 135 ST 1104","NORTH MIAMI, FL- 33181","Hidden","$119,737.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-018594-CA-01","$345,737.67","30-6019-007-0070","http://www.miamidade.gov/propertysearch/#/?folio=3060190070070","24734 SW 108 CT","MIAMI, FL- 33032","Hidden","$157,961.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-018708-CA-01","$348,038.43","06-2219-011-0350","http://www.miamidade.gov/propertysearch/#/?folio=0622190110350","440 NE 142 ST","NORTH MIAMI, FL- 33161","Hidden","$196,003.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-019637-CA-01","$438,821.42","06-2230-002-0300","http://www.miamidade.gov/propertysearch/#/?folio=0622300020300","13250 NE 4 CT","NORTH MIAMI, FL- 33161","Hidden","$177,925.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-019935-CA-01","$195,555.15","30-5007-073-0490","http://www.miamidade.gov/propertysearch/#/?folio=3050070730490","10795 SW 108 AVE 101","MIAMI, FL- 33176","Hidden","$99,647.00"
"Canceled per County","FORECLOSURE"," 2017-010945-CA-01","$122,045.10","30-4927-047-0340","http://www.miamidade.gov/propertysearch/#/?folio=3049270470340","14340 SW 57 LN 3-207","MIAMI, FL- 33183","Hidden","$85,611.00"
"Canceled per Bankruptcy","FORECLOSURE"," 2017-023513-CA-01","$116,508.15","30-4926-001-0390","http://www.miamidade.gov/propertysearch/#/?folio=3049260010390","6920 SW 132 PL","MIAMI, FL- 33183","Hidden","$260,701.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-021898-CA-01","$240,280.47","30-2003-015-0280","http://www.miamidade.gov/propertysearch/#/?folio=3020030150280","8631 NW 193 LN","MIAMI, FL- 33015","Hidden","$117,311.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-023490-CA-01","$374,741.75","28-1235-021-1100","http://www.miamidade.gov/propertysearch/#/?folio=2812350211100","20505 E COUNTRY CLUB DR 136-1","AVENTURA, FL- 33180","Hidden","$202,970.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-024922-CA-01","$16,007.85","30-6801-001-4540","http://www.miamidade.gov/propertysearch/#/?folio=3068010014540","19800 SW 180 AVE 454","MIAMI, FL- 33187","Hidden","$68,170.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-026065-CA-01","$88,988.25","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-027170-CA-01","$492,283.80","30-6908-002-0160","http://www.miamidade.gov/propertysearch/#/?folio=3069080020160","21050 SW 162 AVE","MIAMI, FL- 33187","Hidden","$378,347.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-031150-CA-01","$488,309.73","36-6016-011-1920","http://www.miamidade.gov/propertysearch/#/?folio=3660160111920","9339 SW 221 ST","CUTLER BAY, FL- 33190","Hidden","$184,000.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-031811-CA-01","$480,044.20","30-4020-006-0590","http://www.miamidade.gov/propertysearch/#/?folio=3040200060590","10441 SW 42 ST","MIAMI, FL- 33165","Hidden","$246,581.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-033018-CA-01","$240,114.65","30-4003-038-0770","http://www.miamidade.gov/propertysearch/#/?folio=3040030380770","380 NW 85 PL 1407","MIAMI, FL- 33126","Hidden","$92,729.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-035123-CA-01","$253,361.54","34-2102-003-0011","http://www.miamidade.gov/propertysearch/#/?folio=3421020030011","18450 NW 7 AVE","MIAMI GARDENS, FL- 33169","Hidden","$237,740.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-035637-CA-01","$139,499.32","30-4935-016-0720","http://www.miamidade.gov/propertysearch/#/?folio=3049350160720","8420 SW 133 AVENUE RD 418","MIAMI, FL- 33183","Hidden","$128,522.00"
"Canceled per County","FORECLOSURE"," 2017-010945-CA-01","$122,045.10","30-4927-047-0340","http://www.miamidade.gov/propertysearch/#/?folio=3049270470340","14340 SW 57 LN 3-207","MIAMI, FL- 33183","Hidden","$85,611.00"
"Canceled per Bankruptcy","FORECLOSURE"," 2017-023513-CA-01","$116,508.15","30-4926-001-0390","http://www.miamidade.gov/propertysearch/#/?folio=3049260010390","6920 SW 132 PL","MIAMI, FL- 33183","Hidden","$260,701.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-036257-CA-01","$517,329.60","30-2232-002-0490","http://www.miamidade.gov/propertysearch/#/?folio=3022320020490","10801 PEACHTREE DR","MIAMI, FL- 33161","Hidden","$148,605.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-037169-CA-01","$444,654.11","02-3233-069-3320","http://www.miamidade.gov/propertysearch/#/?folio=0232330693320","1330 WEST AVE 1512","MIAMI BEACH, FL- 33139","Hidden","$281,548.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-037298-CA-01","$657,359.47","30-5928-008-0070","http://www.miamidade.gov/propertysearch/#/?folio=3059280080070","15740 SW 153 CT","MIAMI, FL- 33187","Hidden","$244,006.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-038523-CA-01","$292,607.94","30-6017-024-0140","http://www.miamidade.gov/propertysearch/#/?folio=3060170240140","22453 SW 102 AVE","MIAMI, FL- 33190","Hidden","$227,000.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2018-039585-CA-01","$231,894.96","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2019-004385-CA-01","$493,716.36","14-2235-045-1020","http://www.miamidade.gov/propertysearch/#/?folio=1422350451020","9499 COLLINS AVE 811","SURFSIDE, FL- 33154","Hidden","$336,708.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2019-006236-CA-01","$189,514.37","30-3110-047-0050","http://www.miamidade.gov/propertysearch/#/?folio=3031100470050","1901 NW 78 ST","MIAMI, FL- 33147","Hidden","$49,015.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2019-007357-CA-01","$463,749.76","01-4138-163-2380","http://www.miamidade.gov/propertysearch/#/?folio=0141381632380","55 SW 9 ST 2408","MIAMI, FL- 33130","Hidden","$368,100.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2019-007600-CA-01","$255,141.64","35-3018-036-0600","http://www.miamidade.gov/propertysearch/#/?folio=3530180360600","7300 NW 114 AVE 211-6","DORAL, FL- 33178","Hidden","$167,000.00"
"10/28/2019 09:00 AM ET","FORECLOSURE"," 2019-011072-CA-01","$768,671.67","30-5010-010-0430","http://www.miamidade.gov/propertysearch/#/?folio=3050100100430","8345 SW 118 TER","MIAMI, FL- 33156","Hidden","$385,395.00"
"Canceled per County","FORECLOSURE"," 2017-010945-CA-01","$122,045.10","30-4927-047-0340","http://www.miamidade.gov/propertysearch/#/?folio=3049270470340","14340 SW 57 LN 3-207","MIAMI, FL- 33183","Hidden","$85,611.00"
"Canceled per Bankruptcy","FORECLOSURE"," 2017-023513-CA-01","$116,508.15","30-4926-001-0390","http://www.miamidade.gov/propertysearch/#/?folio=3049260010390","6920 SW 132 PL","MIAMI, FL- 33183","Hidden","$260,701.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2008-012847-CA-01","$481,358.53","01-4139-100-1370","http://www.miamidade.gov/propertysearch/#/?folio=0141391001370","170 SE 14 ST 1208","MIAMI, FL- 33131","Hidden","$140,565.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2009-066954-CA-01","$556,876.48","36-6003-034-1420","http://www.miamidade.gov/propertysearch/#/?folio=3660030341420","18831 SW 77 CT","CUTLER BAY, FL- 33157","Hidden","$331,337.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2012-007899-CA-01","$414,045.01","30-6935-002-0995","http://www.miamidade.gov/propertysearch/#/?folio=3069350020995","13121 SW 268 ST","MIAMI, FL- 33032","Hidden","$154,073.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2012-024206-CA-01","$513,960.57","07-2207-007-1911","http://www.miamidade.gov/propertysearch/#/?folio=0722070071911","340 NE 173 ST","NORTH MIAMI BEACH, FL- 33162","Hidden","$118,927.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2012-043766-CA-01","$929,791.77","20-5013-023-0040","http://www.miamidade.gov/propertysearch/#/?folio=2050130230040","6540 SW 131 ST","PINECREST, FL- 33156","Hidden","$682,906.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2013-008684-CA-01","$513,960.57","07-2207-007-1911","http://www.miamidade.gov/propertysearch/#/?folio=0722070071911","340 NE 173 ST","NORTH MIAMI BEACH, FL- 33162","Hidden","$118,927.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2014-028750-CA-01","$339,756.06","30-4020-004-4890","http://www.miamidade.gov/propertysearch/#/?folio=3040200044890","10041 SW 48 ST","MIAMI, FL- 33165","Hidden","$147,780.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2015-021136-CA-01","$475,057.74","30-5910-012-0390","http://www.miamidade.gov/propertysearch/#/?folio=3059100120390","10904 SW 146 CT","MIAMI, FL- 33186","Hidden","$172,947.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-023567-CA-01","$6,142,319.86","01-3219-008-0540","http://www.miamidade.gov/propertysearch/#/?folio=0132190080540","640 SABAL PALM RD","MIAMI, FL- 33137","Hidden","$4,759,433.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-025610-CA-01","$1,015,617.06","33-5026-026-0090","http://www.miamidade.gov/propertysearch/#/?folio=3350260260090","15231 SW 74 CT","PALMETTO BAY, FL- 33157","Hidden","$969,084.00"
"Canceled per County","FORECLOSURE"," 2016-011780-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-025960-CA-01","$463,645.93","17-2231-010-0140","http://www.miamidade.gov/propertysearch/#/?folio=1722310100140","11355 NE 9 CT","BISCAYNE PARK, FL- 33161","Hidden","$328,220.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-026561-CA-01","$382,767.13","36-6004-007-0950","http://www.miamidade.gov/propertysearch/#/?folio=3660040070950","8841 RIDGELAND DR","CUTLER BAY, FL- 33157","Hidden","$198,156.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-027507-CA-01","$606,932.50","30-6803-000-0042","http://www.miamidade.gov/propertysearch/#/?folio=3068030000042","19870 SW 190 ST","MIAMI, FL- 33187","Hidden","$175,050.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-029805-CA-01","$290,028.17","34-2111-002-0940","http://www.miamidade.gov/propertysearch/#/?folio=3421110020940","815 NW 168 TER","MIAMI GARDENS, FL- 33169","Hidden","$197,638.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-029872-CA-01","$507,504.26","02-3202-068-0030","http://www.miamidade.gov/propertysearch/#/?folio=0232020680030","7800 BYRON AVE 3","MIAMI BEACH, FL- 33141","Hidden","$125,851.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2016-031444-CA-01","$162,006.76","10-7814-008-0780","http://www.miamidade.gov/propertysearch/#/?folio=1078140080780","149 SW 15 RD","HOMESTEAD, FL- 33030","Hidden","$79,200.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-004157-CA-01","$184,769.30","34-2110-051-0440","http://www.miamidade.gov/propertysearch/#/?folio=3421100510440","17622 NW 25 AVE 302","MIAMI GARDENS, FL- 33056","Hidden","$76,791.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-006980-CA-01","$986,409.92","01-4137-060-0630","http://www.miamidade.gov/propertysearch/#/?folio=0141370600630","50 BISCAYNE BLVD 2302","MIAMI, FL- 33132","Hidden","$537,979.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-006999-CA-01","$304,030.78","30-6018-035-0220","http://www.miamidade.gov/propertysearch/#/?folio=3060180350220","11245 SW 227 ST","MIAMI, FL- 33170","Hidden","$259,255.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-012765-CA-01","$234,521.22","30-6007-031-0640","http://www.miamidade.gov/propertysearch/#/?folio=3060070310640","11000 SW 200 ST 513","MIAMI, FL- 33157","Hidden","$65,690.00"
"Canceled per County","FORECLOSURE"," 2016-011780-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-014041-CA-01","$450,031.68","34-2108-007-3760","http://www.miamidade.gov/propertysearch/#/?folio=3421080073760","3901 NW 173 TER","MIAMI GARDENS, FL- 33055","Hidden","$194,670.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-014799-CA-01","$206,137.63","01-3134-102-0150","http://www.miamidade.gov/propertysearch/#/?folio=0131341020150","1700 NW N RIVER DR 502","MIAMI, FL- 33125","Hidden","$103,953.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-017026-CA-01","$512,376.90","07-2207-055-0110","http://www.miamidade.gov/propertysearch/#/?folio=0722070550110","840 NE 182 TER","NORTH MIAMI BEACH, FL- 33162","Hidden","$196,235.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-020339-CA-01","$225,837.86","34-2112-001-0580","http://www.miamidade.gov/propertysearch/#/?folio=3421120010580","18000 NW 2 CT","MIAMI GARDENS, FL- 33169","Hidden","$65,107.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2017-028538-CA-01","$920,891.81","31-2214-021-1520","http://www.miamidade.gov/propertysearch/#/?folio=3122140211520","441 POINCIANA ISLAND DR 1520","SUNNY ISLES BEACH, FL- 33160","Hidden","$590,445.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-006220-CA-01","$340,631.44","30-2011-083-0120","http://www.miamidade.gov/propertysearch/#/?folio=3020110830120","18101 NW 68 AVE B-202","MIAMI, FL- 33015","Hidden","$102,927.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-017003-CA-01","$104,821.68","02-4203-200-0140","http://www.miamidade.gov/propertysearch/#/?folio=0242032000140","802 EUCLID AVE 205","MIAMI BEACH, FL- 33139","Hidden","$209,875.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-017793-CA-01","$206,546.34","34-2115-008-0610","http://www.miamidade.gov/propertysearch/#/?folio=3421150080610","2310 NW 154 ST","MIAMI GARDENS, FL- 33054","Hidden","$121,699.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-018160-CA-01","$413,908.42","30-2011-083-2220","http://www.miamidade.gov/propertysearch/#/?folio=3020110832220","17911 NW 68 AVE Q-102","MIAMI, FL- 33015","Hidden","$100,357.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-018477-CA-01","$233,015.12","01-3123-022-0830","http://www.miamidade.gov/propertysearch/#/?folio=0131230220830","755 NW 43 ST","MIAMI, FL- 33127","Hidden","$142,701.00"
"Canceled per County","FORECLOSURE"," 2016-011780-CA-01","$0.00","Property Appraiser","http://www.miamidade.gov/propertysearch/#/?folio=",,,"Hidden",
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-018798-CA-01","$106,240.99","04-3108-014-1150","http://www.miamidade.gov/propertysearch/#/?folio=0431080141150","440 E 23 ST 1115","HIALEAH, FL- 33013","Hidden","$99,000.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-021920-CA-01","$305,329.87","01-3131-032-3220","http://www.miamidade.gov/propertysearch/#/?folio=0131310323220","5085 NW 7 ST TS-10","MIAMI, FL- 33126","Hidden","$120,057.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-023954-CA-01","$370,909.08","01-4001-002-0150","http://www.miamidade.gov/propertysearch/#/?folio=0140010020150","505 SW 62 CT","MIAMI, FL- 33144","Hidden","$290,989.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-025005-CA-01","$213,026.90","04-2034-141-1660","http://www.miamidade.gov/propertysearch/#/?folio=0420341411660","2780 W 62 ST 203","HIALEAH, FL- 33016","Hidden","$51,038.00"
"10/29/2019 09:00 AM ET","FORECLOSURE"," 2018-027814-CA-01","$254,080.41","04-2021-030-0080","http://www.miamidade.gov/propertysearch/#/?folio=0420210300080","3578 W 88 TER","MIAMI, FL- 33018","Hidden","$228,901.00"
